,script_id,imdb_id,title,year,gross,lines_data,female,male,movie,total,female_per,male_per
1653,4503,tt0104691,The Last of the Mohicans,1992,151.0,77777777777543456665547777676435434226267777577743577765245777777576655777624445776757674674545,1847,9558,,11405,0.161946514686541,0.838053485313459
1654,2739,tt0325710,The Last Samurai,2003,160.0,777777777777777777677777764777677777777777777777777777777777777777777777777777777777777777777777777777777777777777677777755776777777777777777777777777777777777777777777777777777777777777777775,240,16556,,16796,0.01428911645629912,0.9857108835437008
1655,2742,tt0824758,The Last Station,2009,7.0,267777236577443765437333323333477534776236765251424334376343454651344436336677777344454342223347546764220474477541244316777724557754367452743332323437753477714576534233334337643345466134353542667777734544525132325655667331137537764114440,7144,11926,,19070,0.3746198217094914,0.6253801782905086
1656,4507,tt0095497,The Last Temptation of Christ,1988,17.0,7527743377777767777777735777765777777667777777755344455775,731,6647,,7378,0.09907834101382489,0.9009216589861752
1657,7349,tt2918436,The Lazarus Effect,2015,26.0,656643336643355545435436465345543275463661355677577764654523614456367447336765134424520001,2000,3608,,5608,0.3566333808844508,0.6433666191155493
1658,7944,tt1490017,The Lego Movie,2014,274.0,777777777777777744435224343437777764576666777775677657665676563345764644676577777743767777776764,1631,8573,,10204,0.1598392787142297,0.8401607212857702
1659,4520,tt0036104,The Leopard Man,1943,,014343520422540034436720001227777777777335433200007773423334356643267742,3421,4785,,8206,0.4168900804289544,0.5831099195710456
1660,6815,tt0362270,The Life Aquatic with Steve Zissou,2004,33.0,77777776467767775677777765776254244334457756777774546464577767566754435777754576677767677763435765444577766350377777777777777766554,1821,11486,,13307,0.13684526940707897,0.863154730592921
1661,1100,tt0289992,The Life of David Gale,2003,28.0,400333442346646644434357645521033357755200002444244334656350000352433334434442420000000010456,3182,3030,,6212,0.5122343850611719,0.4877656149388281
1662,2772,tt0165854,The Limey,1999,5.0,777777777777777776543446643343333434333433447776354776777777777777354343457334426777344575676476544777765777644477777777777777777753434664343343334343334334777735377677777777777744443435743343577744357567746654477776577774342,4250,14856,,19106,0.2224432115565791,0.7775567884434209
1663,2779,tt1189340,The Lincoln Lawyer,2011,63.0,777775467777777436776434445577777677734347777765777757773423244777777776477555774457773777777455474434435553547777775364676577777775777767657654477674443,3303,16138,,19441,0.16989866776400392,0.8301013322359961
1664,2782,tt0110357,The Lion King,1994,880.0,7767666473677777774447666673,365,2397,,2762,0.13215061549601737,0.8678493845039826
1665,2784,tt0097757,The Little Mermaid,1989,241.0,7743435463763567535775431320555457776757533124676343454557454754567743304117453777766673331260,3456,8276,,11732,0.29457892942379815,0.7054210705762018
1666,8034,tt3464902,The Lobster,2015,,1220331323327620412437247345733224365344775774355557447674576654556434764447644354,5079,5731,,10810,0.46984273820536543,0.5301572617946346
1667,6511,tt0070334,The Long Goodbye,1973,,7677676776776666777777766777777777776767632367777677767773,278,7206,,7484,0.037145911277391766,0.9628540887226082
1668,1111,tt0116908,The Long Kiss Goodnight,1996,65.0,7267473367777777777777377275333433241324334244643314311221343102002253,2410,3657,,6067,0.39723092137794624,0.6027690786220538
1669,4549,tt0427470,The Lookout,2007,5.0,776777724477747777775267777777777777777777777776743456536677777277567645757676671,1193,10552,,11745,0.10157513835674756,0.8984248616432524
1670,4554,tt1482459,The Lorax,2012,233.0,6333313577777677777777763425777777777777777773575547554577777677535632244574456562,901,4266,,5167,0.1743758467195665,0.8256241532804335
1671,1115,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,482.0,2011226777777777777777777777777777777777777777777777777777742337777777773377777777777777777777677777775275255777777777777775,1212,7483,,8695,0.13939045428407132,0.8606095457159287
1672,1114,tt0167260,The Lord of the Rings: The Return of the King,2003,543.0,777766777777777775467777776777777777777637766676777777777776577647777777777777775,145,3888,,4033,0.03595338457723779,0.9640466154227623
1673,1116,tt0167261,The Lord of the Rings: The Two Towers,2002,509.0,7777777773677777777777777777777777777777763667677552777777777777777777777777777771,206,5260,,5466,0.03768752286864252,0.9623124771313575
1674,2805,tt0480255,The Losers,2010,25.0,77777777777777775433243435777647777777775657667765577766777777534575577767776577777777777777664777777744,914,7537,,8451,0.10815288131582061,0.8918471186841794
1675,4559,tt0093437,The Lost Boys,1987,71.0,343575662377446243477646775677777743635776477457776654333467466365557643777756777775464657766564653,1733,5722,,7455,0.23246143527833668,0.7675385647216633
1676,4564,tt0144286,The Lost Son,1999,,443213423347777777754344775444336577777777777777777774247754677744343404242657774543524777634444444343432334342,7158,11597,,18755,0.38165822447347375,0.6183417755265262
1677,7494,tt0037884,The Lost Weekend,1945,,7777136564465434354767337763635477773545434777525445345645776343447455577777762240177777777731222423333643664441,2643,7882,,10525,0.2511163895486936,0.7488836104513064
1678,4464,tt0119567,The Lost World: Jurassic Park,1997,434.0,17777777777605634444377325543777764574567776543544453555677777456376576667657755551,1596,6008,,7604,0.20988953182535508,0.7901104681746449
1679,6903,tt2350496,The Lunchbox,2013,4.0,06742673750075035341776577736777302740761377777777767774000530,1951,3311,,5262,0.370771569745344,0.629228430254656
1680,4577,tt0097806,The Magic Toyshop,1987,,200155436447366534765656445444344463,894,1769,,2663,0.33571160345475026,0.6642883965452497
1681,8406,tt1107860,The Maiden Heist,2009,,743333357776244347777777777777777754777777777777777777624536647557777777777777777777764777777776445635552543375,1086,7526,,8612,0.12610311193683232,0.8738968880631677
1682,8616,tt0268995,The Majestic,2001,42.0,777677775467302267777767777777777777753775777775777777777777777777777777774,416,7211,,7627,0.0545430706699882,0.9454569293300118
1683,1132,tt0120744,The Man in the Iron Mask,1998,105.0,7777777777657777777777777777777777777777767743777777777777777777473457776477776665777777773,444,7473,,7917,0.05608184918529746,0.9439181508147025
1684,2838,tt0049470,The Man Who Knew Too Much,1956,,57667765766633435463465313341654534453332576776435445634434433747744326553213335377777741444223342444435556563466556335766776576663343546346531334165453445333257677643544563443443374774432655321333537777774144422334244443555656346655633,7552,11898,,19450,0.3882776349614396,0.6117223650385604
1685,1134,tt0368008,The Manchurian Candidate,2004,92.0,777777777777777727777777775477777777772443334157777777777777777777777777744335777777774734667777767614,1463,11065,,12528,0.11677841634738187,0.8832215836526182
1686,7135,tt0102411,The Marrying Man,1991,25.0,4743667777777777767777776644534443553554554344777777235476336764334445374763443543354337777775335447756744344375774336777772,3609,11311,,14920,0.24189008042895443,0.7581099195710456
1687,8564,tt3659388,The Martian,2015,235.0,777435754475774575632215346625566777777737755756667522577434773404223114434224421,2864,7353,,10217,0.2803171185279436,0.7196828814720564
1688,1140,tt0110475,The Mask,1994,249.0,5357774346777777777445657777766674436567727677765634343167777754345744464634336777757175641,1583,4627,,6210,0.25491143317230275,0.7450885668276973
1689,2866,tt1560747,The Master,2012,17.0,7777777777777777777777777777777763374777777777777777777777777777777777777777777763347776735777777767777777467777776677777442747777633,1028,13654,,14682,0.07001770875902466,0.9299822912409753
1690,1141,tt0133093,The Matrix,1999,292.0,144654334777776775130777776775667777776777777776677755733226646676764622377446465777636557443665341,1084,4629,,5713,0.18974269210572378,0.8102573078942762
1691,1143,tt0234215,The Matrix Reloaded,2003,405.0,44433477566754766654355476535746777776577657644477777656563,518,2533,,3051,0.16978039986889545,0.8302196001311045
1692,7822,tt1790864,The Maze Runner,2014,108.0,7777777777777777777777777777777567776446775542746766576767633677655557442356,1155,8169,,9324,0.12387387387387387,0.8761261261261262
1693,2880,tt0472399,The Mechanic,2011,31.0,713677776677777621777777777224777777776756467767772,1164,7430,,8594,0.13544333255759833,0.8645566674424017
1694,9246,tt1234548,The Men Who Stare at Goats,2009,37.0,7775556777777777777777777777777777777777777777777777777777777777777777777777773,0,9387,,9387,0.0,1.0
1695,9004,tt0790712,The Messenger,2009,1.0,33347777776333357677756777777734775776344377556755434432257477746677576777776442,966,5523,,6489,0.1488673139158576,0.8511326860841424
1696,4630,tt0117057,The Mirror Has Two Faces,1996,81.0,031013777635700001073553433342110000234435534642321522024410336435435165344014103346744454241,7264,5758,,13022,0.5578252188603902,0.4421747811396099
1697,6108,tt0884328,The Mist,2007,32.0,445477457746645434726577777777677777737541265576744454336666675256544565476353243,3560,9211,,12771,0.27875655782632525,0.7212434421736748
1698,8452,tt0091557,The Mosquito Coast,1986,33.0,7777456467477656,394,1738,,2132,0.1848030018761726,0.8151969981238274
1699,4648,tt0265349,The Mothman Prophecies,2002,52.0,76454465777755247764527344246546753677754776777743477777777345475572447764347744334633,2182,7502,,9684,0.22532011565468815,0.7746798843453119
1700,1176,tt0120616,The Mummy,1999,265.0,77777733335543644443446746663477567666664465634467533466275463667754377775665467764555654677765557756555,1699,4727,,6426,0.26439464674758795,0.735605353252412
1701,4661,tt0859163,The Mummy: Tomb of the Dragon Emperor,2008,123.0,01012443344334264344754555546653243455566543474546534774067565225140163044247746656556643451,3499,4660,,8159,0.42885157494791026,0.5711484250520897
1702,4679,tt0102510,The Naked Gun 2?: The Smell of Fear,1991,179.0,715754455577545777776577773302557766777335,917,4106,,5023,0.18256022297431815,0.8174397770256818
1703,2997,tt1458175,The Next Three Days,2010,23.0,021244344547773343367776374777777774333777345776247775543345763544457777777777677446754535767424343454653651,1921,5079,,7000,0.2744285714285714,0.7255714285714285
1704,3006,tt0107688,The Nightmare Before Christmas,1993,157.0,72545413777205776247766575756646667,789,2756,,3545,0.2225669957686883,0.7774330042313117
1705,3010,tt0810988,The Nines,2007,,7245333542433343026432433432004413433335433227336332543343343025532334333003423334245342321,4272,2032,,6304,0.6776649746192893,0.3223350253807107
1706,7565,tt0142688,The Ninth Gate,1999,32.0,5777777777777753343777533357777774436777774467743435333443433574677753767764346337444777571,1359,4820,,6179,0.21993850137562712,0.7800614986243729
1707,8197,tt2402157,The November Man,2014,26.0,775773677774774535577556777433237767763132324577544677454777664256577630,1581,5404,,6985,0.22634216177523264,0.7736578382247674
1708,4727,tt0481369,The Number 23,2007,44.0,56446744574363436777534344322237755334577547755777776477755535575554434544773167,1687,5039,,6726,0.2508177222717812,0.7491822777282189
1709,7137,tt0120773,The Odd Couple II,1998,35.0,757656475534777777777777777777777777777777646766655744677777777777777577777735677645633377567435577657557673,433,9840,,10273,0.04214932346928842,0.9578506765307115
1710,3038,tt0067525,The Omega Man,1971,,777777777777773344234573567463434446244454444344442544477777777746643,2292,6955,,9247,0.24786417216394507,0.7521358278360549
1711,1212,tt0467200,The Other Boleyn Girl,2008,32.0,534574103645554543465320253345301432455777345564742474443634103534324445121235114301214102002434330000,3541,3538,,7079,0.5002118943353581,0.4997881056646419
1712,7627,tt1386588,The Other Guys,2010,131.0,777357777747776574467777777777777777777754577754357777777777767777777757777777777777744677777774,767,9845,,10612,0.07227666792310591,0.9277233320768941
1713,9056,tt0230600,The Others,2001,148.0,11010120001210100267400001012000263100321000200014330003020121,6261,854,,7115,0.8799718903724526,0.12002810962754744
1714,6163,tt0075029,The Outlaw Josey Wales,1976,,77777777777777667777546367557771746,549,5267,,5816,0.09439477303988995,0.90560522696011
1715,7119,tt0086066,The Outsiders,1983,70.0,7777625473335567777777777777777747777777777777776337767677771,669,6918,,7587,0.0881771451166469,0.9118228548833531
1716,1216,tt0395699,The Pacifier,2005,153.0,777772330446354453376343446336436364357421644553657777477534776745437556354565476553442,1858,4341,,6199,0.29972576221971287,0.7002742377802872
1717,4769,tt0071970,The Parallax View,1974,,777777777765657776776677776756777777776,922,5473,,6395,0.14417513682564503,0.8558248631743549
1718,4774,tt0353092,The Partners,2003,,51200001230000032020021,3162,639,,3801,0.8318863456985004,0.1681136543014996
1719,9062,tt2404461,The Past,2013,1.0,43533436426334145643344515423546354342236765445333456563543533577734454476637763454214435332324434214425752335,3928,4856,,8784,0.4471766848816029,0.5528233151183971
1720,1218,tt0187393,The Patriot,2000,182.0,6651677634775634777777776577657777235674004777760,275,6568,,6843,0.0401870524623703,0.9598129475376297
1721,4778,tt0107798,The Pelican Brief,1993,212.0,7765732355577761677345417333572223340674567746312776553024673630037667631,3004,5229,,8233,0.36487307178428274,0.6351269282157173
1722,3079,tt1659337,The Perks of Being a Wallflower,2012,19.0,757765567354554522456354347763477733576724564333373574464234433234456766377755337777777534233343446371,2767,7188,,9955,0.2779507785032647,0.7220492214967353
1723,3092,tt0253474,The Pianist,2002,48.0,34442453455654553454577745547777774636567776754733576067764434336345474554355457773645777777372747777674563457516775,2578,8072,,10650,0.24206572769953053,0.7579342723004695
1724,3095,tt0107822,The Piano,1993,84.0,47645601034337766313541363777645654411234355577634276547110243367664224522636777447446112341564777341,3820,5640,,9460,0.40380549682875266,0.5961945031712473
1725,4787,tt1817273,The Place Beyond the Pines,2012,23.0,4456557777634676247675774776322567565775446777667777743467773544777751362677777746735777777772,1860,9051,,10911,0.17047016772064888,0.8295298322793511
1726,4804,tt0086122,The Ploughman's Lunch,1983,,7774337777747544677347777755467777533423332233653775523433334477764454672,2956,6523,,9479,0.31184724127017616,0.6881527587298238
1727,4810,tt0069113,The Poseidon Adventure,1972,477.0,666637555335643676665355777377576567654356744566376764,1156,4733,,5889,0.19629818305314994,0.8037018169468501
1728,3120,tt0119925,The Postman,1997,33.0,5777777777777777777777777777777777443477777734776776677676745544454443457775777777764477655577776776474527777776753777777777777777777777777777777777643277777754576776677677664454454452456776677777766457656477776777467344777777671,2734,15049,,17783,0.15374233818815722,0.8462576618118428
1729,1241,tt0105159,The Power of One,1992,5.0,7777777777777763434767777777777777777633577777777777645774477777777777776777754777763345777777777754367777777775666767777777777777777776,649,11563,,12212,0.05314444808385195,0.946855551916148
1730,4815,tt0482571,The Prestige,2006,70.0,7777777777776776665634454777777777763777677677256577745275444554577775323367774246357777534677745777624777767756777777774,1292,8090,,9382,0.13771050948625027,0.8622894905137497
1731,1246,tt0093779,The Princess Bride,1987,68.0,177777777777777777777777777777777777777777777777777777777777545457777777777777777777777773,1173,9874,,11047,0.10618267402914819,0.8938173259708518
1732,3140,tt0066249,The Private Life of Sherlock Holmes,1970,,667777336765743777777775546576677657747777777557363546723456773444565765777777777444555544366676766756776657757675765767777746443434356434755677775777743577475367777777564566766766675677777755746443673435577444446576577777777754455545435757766676577666676,3802,20988,,24790,0.15336829366680113,0.8466317063331988
1733,3141,tt0395251,The Producers,2005,26.0,454534335777777777777777777777777777777777777777765674777777777777777446757767763777777777777744463432577777777777777777777777777777777777777776567567777777777777753675776777277777777777771,956,16158,,17114,0.05586069884305247,0.9441393011569476
1734,3142,tt0107889,The Program,1993,48.0,77565777776543677777544356344243443677777754544543375347234267567577667743777776336777756735777777776457754777777643477777743455444333443477777774535543357435434247657577757763577777434777774754677777776550,4194,21436,,25630,0.16363636363636364,0.8363636363636363
1735,6925,tt0803057,The Promotion,2008,0.0,357775777777777455557657557777777623537765477565477777777776576757656777766777777777777576,382,5720,,6102,0.06260242543428385,0.9373975745657162
1736,1252,tt0114194,The Prophecy,1995,32.0,777776077777444400335777777777103433377777777777776637733443765346753544432411234444435626664445533344577435776777545771347777731,2036,6462,,8498,0.23958578489056248,0.7604142151094375
1737,1250,tt1041829,The Proposal,2009,190.0,435343343344434345455545344344453221016141343434343233242167777750000324342423444343434543434223243433333432001343434343457541342434344437776363443,7377,6460,,13837,0.5331357953313579,0.46686420466864204
1738,6674,tt0330793,The Punisher,2004,47.0,77767656567474,101,1881,,1982,0.05095862764883956,0.9490413723511605
1739,1258,tt0436697,The Queen,2006,74.0,3324563331564247634744442775565143755412444673454755636325664006444441156333221,2461,3096,,5557,0.4428648551376642,0.5571351448623358
1740,3178,tt0976051,The Reader,2008,41.0,333434053344445425454435656431654443754536775674441577776345677443367133343523433322424433053434544435453535647341644534753546775665342577775354776543366232344424334222,4716,9588,,14304,0.3296979865771812,0.6703020134228188
1741,8405,tt0292506,The Recruit,2003,76.0,77777777774667766777754445442322446167777777777777777777777734577377777776,728,5795,,6523,0.11160508968266135,0.8883949103173386
1742,8000,tt0110955,The Ref,1994,23.0,354546364565465257764555455566727457457664444427410222562623343462254455633675775,3881,7152,,11033,0.3517628931387655,0.6482371068612345
1743,3192,tt0120004,The Relic,1997,64.0,1002445713677630000413667765432245363275674630146517626001410024457136776300004136677654322453632756746301465176260014,7132,14106,,21238,0.33581316508145775,0.6641868349185422
1744,1274,tt0191397,The Replacements,2000,72.0,7777777777777776447777773467777777777777763334244677775345777777677777667777774,540,4657,,5197,0.1039060996728882,0.8960939003271118
1745,3201,tt0100477,The Rescuers Down Under,1990,57.0,6577764634535545567765677657557777777777777665555777466565777646345355455677656776575577777777777776655557774665,1012,10044,,11056,0.09153400868306802,0.908465991316932
1746,8257,tt1663202,The Revenant,2015,147.0,77777777777777777777777777777777777777777777777777777774,0,5396,,5396,0.0,1.0
1747,4874,tt0298130,The Ring,2002,193.0,00000001001224400154344335233314026345022743323422333,4150,2198,,6348,0.6537492123503466,0.34625078764965345
1748,9098,tt0267891,The Ringer,2005,48.0,77777775443665676427667775557777755741516757661,1074,3920,,4994,0.21505806968362035,0.7849419303163797
1749,7361,tt2717860,The Riot Club,2014,,6777433367777777742677734677765677774357776447734777766777774577777775766777776674265336465677735777777654656534756777777777777747577777777777777445777777775771,1124,8333,,9457,0.1188537591202284,0.8811462408797716
1750,4879,tt0066302,The Rise and Rise of Michael Rimmer,1970,,377577655757756556777757677776777777776777777777776777777775576765,247,5993,,6240,0.03958333333333333,0.9604166666666667
1751,3218,tt0898367,The Road,2009,,4777777754777777777773337777774477765676777777777777777777467777677777777777777777777777777777777777777775577777767777777751,911,14436,,15347,0.05936013553137421,0.9406398644686258
1752,1282,tt0117500,The Rock,1996,263.0,7777733457577777755567777777777757777634377777777776777777777777777777777777777777777777777777677771,301,7116,,7417,0.04058244573277606,0.959417554267224
1753,6727,tt0102803,The Rocketeer,1991,96.0,7755767777777777446443543344467777776337776767244743243664777775767556551,1710,6503,,8213,0.20820650188725193,0.7917934981127481
1754,1281,tt0073629,The Rocky Horror Picture Show,1975,594.0,53736442664444465456677643344764112477766565646446667562,1168,3359,,4527,0.25800751049259996,0.7419924895074
1755,3237,tt1265990,The Roommate,2011,40.0,01203333240000300000000000400000001400000004021134343360000000000000000002033102220000003200035244100002341,12294,1839,,14133,0.8698790065803439,0.13012099341965613
1756,7742,tt2345737,The Rover,2014,1.0,777777777773477515777722311343443577777777777777777777777774,1053,4603,,5656,0.18617397454031118,0.8138260254596889
1757,6816,tt0265666,The Royal Tenenbaums,2001,80.0,6677677675567745754700433245367667331777665756777767576675753367757544677656654456375454557753324477536776167727677,1581,6016,,7597,0.20810846386731605,0.7918915361326839
1758,3240,tt0963794,The Ruins,2008,21.0,336332576457754355763324444366646325242533446243633145545354655563457514144464234431352311346427233575467744455754234353466636325333533355334533236454454654653467414235373243431442311445,10438,14216,,24654,0.4233795732943944,0.5766204267056055
1759,4899,tt0292644,The Rules of Attraction,2002,9.0,2002777774465777777777777760000117777777777100754426777343677777777557304764437777740067763552343241333334577777777777777777743665342,2591,7308,,9899,0.2617436104657036,0.7382563895342964
1760,9104,tt1017451,The Runaways,2010,3.0,130000252442354544206320001010005643001000000211410420034520200130000100110041443120001310,4086,1686,,5772,0.7079002079002079,0.2920997920997921
1761,4902,tt1097649,The Russell Girl,2008,,01224543501045262015443734324244400004342043100354454404777444315215010154516540000140,5801,3839,,9640,0.6017634854771784,0.39823651452282155
1762,1294,tt0120053,The Saint,1997,116.0,77277537776432334333342344373345745725774426443333335344434234147647757760,1721,2811,,4532,0.3797440423654016,0.6202559576345984
1763,1296,tt0235737,The Salton Sea,2002,1.0,7577777777777506777777777777777777777777733434367777777711343435777777777777653564434654677777777777777775556,763,5480,,6243,0.12221688290885792,0.8777831170911421
1764,3262,tt0108037,The Sandlot,1993,68.0,77776337777775567767777777777777777777777777777777777777777777767777777777777347777777777777777777777761,340,8976,,9316,0.0364963503649635,0.9635036496350365
1765,3289,tt0049730,The Searchers,1956,,646454356745756574522477367777777777754524777777763233777567777777277777777755377504467756677777646454356745756574522477367777777777754524777777763233777567777777277777777755377504467756677777,2630,13206,,15836,0.16607729224551654,0.8339227077544834
1766,4925,tt0359950,The Secret Life of Walter Mitty,2013,62.0,77777777775655447777635574557777777777777777777777750536544454577777545777774357733247777777777776436777775367776433,1114,6720,,7834,0.14220066377329588,0.8577993362267041
1767,3298,tt1866249,The Sessions,2012,6.0,6577775636644253343435777642443432333443334433332645343442443533533433317437435444433553433432441434477773,4680,6424,,11104,0.4214697406340058,0.5785302593659942
1768,6454,tt0075194,The Seven-Per-Cent Solution,1976,,7726777765577776577763777777777777777766776771776777777774,106,6322,,6428,0.016490354698195396,0.9835096453018046
1769,1309,tt0050976,The Seventh Seal,1957,,7777743444764777777777777767777777634343446653446777777767777776466776764477642254,1078,6364,,7442,0.14485353399623757,0.8551464660037624
1770,4940,tt0036341,The Seventh Victim,1943,,10100214356144344432344316742323643654777767544234431002740366444667776642357171063363701542,5262,6816,,12078,0.4356681569796324,0.5643318430203677
1771,3317,tt0111161,The Shawshank Redemption,1994,58.0,5777777777777777777777777777777777777777777777777777777757777777777777777777777777777777777777777777777777772,0,13414,,13414,0.0,1.0
1772,3325,tt0081505,The Shining,1980,,6654377777774433310003567745654754455476646777763433444144467777231777743433577777777777451767742453364333447547775337464476426777777562333000056676456557444645764577777443433523444777745047777244246777777777773347677135434633343673677642665531,4726,14036,,18762,0.25189212237501335,0.7481078776249867
1773,3327,tt0120824,The Shipping News,2001,17.0,7624447775422312022333367735477777754763241534277757744431377776344757777543216742437523435437777776346410532410100377455624725346776531311212235247754467777774573341443357775763442077777426566777652404753327641444436777776536430252510010167555550,7420,13636,,21056,0.3523936170212766,0.6476063829787234
1774,3336,tt0133952,The Siege,1998,75.0,6466576534457777774454434367765757534355766334544777645544763333366573653343457775433777645635557776776556624353545434454577754765764435577777735453442777567575334467654336357776365356633424656736533343677753437776365364677677764665334534545335455775,5916,16788,,22704,0.2605708245243129,0.7394291754756871
1775,1330,tt0102926,The Silence of the Lambs,1991,270.0,3344643000033400000146544722455216554543000277636760444200027774000642004410010000220,4600,7333,,11933,0.3854856280901701,0.6145143719098299
1776,3352,tt0167404,The Sixth Sense,1999,503.0,444667777763336777777777777547777471274535777747775223304377777777775572577343334546553556777777243577777777777764677765307644377776577722240237777777777737437753333445554,2602,8770,,11372,0.22880759760816038,0.7711924023918396
1777,6059,tt0472181,The Smurfs,2011,156.0,7777767775676665656663465666775564436767354557656765766157663764666474446334446442435477564772466277777563656767652536437456646565565555547557776643556765726553,2019,6491,,8510,0.2372502937720329,0.7627497062279671
1778,6060,tt2017020,The Smurfs 2,2013,75.0,7746765436447763766741055674456777357554356623764777763631252235464253777356756575557563634657626470245325345,1858,5441,,7299,0.25455541855048636,0.7454445814495136
1779,3381,tt1285016,The Social Network,2010,106.0,44344343434234457776715654777777776777777556777744777777777777777777777777777674777777777777777743367777777777754767644667676776746777567777675567667777677777777777775776777766657754777775545656777,1990,18854,,20844,0.09547111878718097,0.904528881212819
1780,5001,tt0963966,The Sorcerer's Apprentice,2010,69.0,4677766643547777777777745777776776347777777774654677777656477773375233376275431,1072,6849,,7921,0.13533644741825526,0.8646635525817448
1781,7298,tt1714206,The Spectacular Now,2013,7.0,677665476643456733454577777653344424455576564654454256444377434533377777343351423664333433751446554442545576646777342535733247776,3338,7396,,10734,0.31097447363517794,0.6890255263648221
1782,6854,tt0367089,The Squid and the Whale,2005,9.0,6777333565767627525757544464544676331642633677567635254767557777773,1675,4021,,5696,0.29406601123595505,0.7059339887640449
1783,7610,tt0073747,The Stepford Wives,1975,,7667716777632362436774,7497,4643,,12140,0.6175453047775947,0.38245469522240527
1784,1370,tt0070735,The Sting,1973,786.0,7777777777777777777647776677736557677777777777777777777777773777557767667773,216,6091,,6307,0.03424766132868241,0.9657523386713176
1785,3461,tt0081568,The Stunt Man,1980,,777774377777752477777777777777775334457767776576477773337774377377647743425567777743344776654544465455536777777547777777773477777732677777777777777774335367767775675577762447772577377557733336477777643345775745453564546437777777367773,4734,22716,,27450,0.17245901639344263,0.8275409836065574
1786,3473,tt0418206,The Surfer King,2006,,5467647777777776776777777763167776445777777366537355467777777773745654577777754777733744775577777777767677777777432777754377777754763554644777777777556374637777777367775351,2444,13484,,15928,0.15344048216976394,0.8465595178302361
1787,3483,tt0120255,The Sweet Hereafter,1997,8.0,777546565444465014234644544546634334433432124017336775344312410213577775244120333767753243444443451532777446655444563023334735444555633434433431223035437774353303310213777764344111325767653243444443443420,8732,10986,,19718,0.442844101835886,0.557155898164114
1788,3500,tt0134119,The Talented Mr. Ripley,1999,139.0,536724476534575656566444670677777777743665777777777533633434566332146577777644777776777777774434656564354667756543577753673347654447656565645466157777777775357477777777754353434356633314557777773477777677777777542466565445366776563447772,4432,17732,,22164,0.19996390543223244,0.8000360945677676
1789,3511,tt0088247,The Terminator,1984,99.0,760572200242072076750466453445477547743343435343243343434442335731761101421360376721575444454577457633434434434152344335433330,4166,4956,,9122,0.4566980925235694,0.5433019074764306
1790,6164,tt0324216,The Texas Chainsaw Massacre,2003,115.0,456657444555444766555475357666776750442,1754,4431,,6185,0.283589329021827,0.716410670978173
1791,5502,tt2980516,The Theory of Everything,2014,38.0,6614377777555353553457677774444455755367775425134535544235463234444002564144100740,1806,4099,,5905,0.3058425063505504,0.6941574936494496
1792,5115,tt0025878,The Thin Man,1934,,4031010233100027724534742321157733545173753477375333733433577636776553442353456767677776435443477777776754343435653454567456455541,5189,10488,,15677,0.3309944504688397,0.6690055495311603
1793,9177,tt0120863,The Thin Red Line,1998,67.0,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777772,0,18458,,18458,0.0,1.0
1794,6003,tt0041959,The Third Man,1949,8.0,777777777777777777777777777774777744333443576776674667544736554777777543665666657777774433444344776665777777777777777776364434567777440663477777777777777753454344477767347777,1512,8098,,9610,0.15733610822060354,0.8426638917793965
1795,3546,tt0108333,The Three Musketeers,1993,113.0,566777655667777757776777406777454257456767476777655577777757776777217776463176466763,1196,7172,,8368,0.14292543021032506,0.857074569789675
1796,6610,tt0383010,The Three Stooges,2012,48.0,0563223255757355546747452577765777777777774565775576677773546653,1383,5085,,6468,0.21382189239332097,0.786178107606679
1797,3557,tt0268695,The Time Machine,2002,84.0,7777777773674575334456647777775334334776557666654333423543333444343577777777777777776777777554,1471,7313,,8784,0.16746357012750454,0.8325364298724954
1798,6063,tt1243957,The Tourist,2010,74.0,67753443426646734353537777777777675435254333436767565775645747645771,999,3174,,4173,0.2393961179007908,0.7606038820992091
1799,5142,tt0840361,The Town,2010,101.0,67775456667777777777413754345635333435535774343463254577744764663467635777777777774525677777577743373754473223572223565777777774446673,2716,9466,,12182,0.2229518962403546,0.7770481037596454
1800,7633,tt2561546,The Town That Dreaded Sundown,2014,,4634666524611003634132776754545357777766777300075544011414123442200,3832,3715,,7547,0.5077514244070491,0.4922485755929508
1801,9195,tt0478304,The Tree of Life,2011,14.0,45634776574555466256465547663464564777661435335547566551,2325,6315,,8640,0.2690972222222222,0.7309027777777778
1802,1434,tt0120382,The Truman Show,1998,233.0,777744777546774456424777777777677534343757534643544556777736777667477573,670,4526,,5196,0.12894534257120863,0.8710546574287914
1803,5163,tt1325004,The Twilight Saga: Eclipse,2010,331.0,4543464452257340236543432232556423552443,957,1411,,2368,0.4041385135135135,0.5958614864864865
1804,5164,tt1259571,The Twilight Saga: New Moon,2009,344.0,14524453034463322532444541344302044643544432544433254454334433435464445344245545434530023324352235202545753543442143367540135244451054642225424344703254111245625453424534423345553254333436561653344344554434510043324351335004637733634421244476511,8778,9276,,18054,0.48620804253904953,0.5137919574609505
1805,3631,tt1142988,The Ugly Truth,2009,103.0,02324023532335443443335343434434641263310264413433334443434444444343427653543244476444333453543447624433443356343324335434432575465344355434540,6033,7968,,14001,0.43089779301478465,0.5691022069852153
